date,feature
2007-01-01,"49.8,0,49.2,49.2,51.4,0,50.8,50.8,51.4,0,50.3,50.3,47.5,0,53.5,53.5"
2006-12-01,"49.2,0,49.6,49.6,50.8,0,54.1,54.1,50.3,0,51.4,51.4,53.5,0,47.0,47.0"
2006-11-01,"49.6,0,49.9,49.9,54.1,0,54.8,54.8,51.4,0,52.2,52.2,47.0,0,61.0,61.0"
2006-10-01,"49.9,0,52.6,52.6,54.8,0,55.3,55.3,52.2,0,53.7,53.7,61.0,0,73.0,73.0"
2006-09-01,"52.6,0,50.7,50.7,55.3,0,55.8,55.8,53.7,0,53.0,53.0,73.0,0,78.5,78.5"
2006-08-01,"50.7,0,49.9,49.9,55.8,0,55.0,55.0,53.0,0,52.0,52.0,78.5,0,76.5,76.5"
2006-07-01,"49.9,0,53.2,53.2,55.0,0,54.9,54.9,52.0,0,53.7,53.7,76.5,0,77.0,77.0"
2006-06-01,"53.2,0,54.2,54.2,54.9,0,55.7,55.7,53.7,0,55.2,55.2,77.0,0,71.5,71.5"
2006-05-01,"54.2,0,53.8,53.8,55.7,0,57.0,57.0,55.2,0,54.3,54.3,71.5,0,66.5,66.5"
2006-04-01,"53.8,0,53.5,53.5,57.0,0,61.0,61.0,54.3,0,55.8,55.8,66.5,0,62.5,62.5"
2006-03-01,"53.5,0,53.1,53.1,61.0,0,58.9,58.9,55.8,0,55.0,55.0,62.5,0,65.0,65.0"
2006-02-01,"53.1,0,53.7,53.7,58.9,0,60.1,60.1,55.0,0,55.1,55.1,65.0,0,63.0,63.0"
2006-01-01,"53.7,0,56.0,56.0,60.1,0,61.2,61.2,55.1,0,56.7,56.7,63.0,0,74.0,74.0"
2005-12-01,"56.0,0,54.3,54.3,61.2,0,61.4,61.4,56.7,0,57.2,57.2,74.0,0,84.0,84.0"
2005-11-01,"54.3,0,53.4,53.4,61.4,0,60.9,60.9,57.2,0,56.8,56.8,84.0,0,78.0,78.0"
2005-10-01,"53.4,0,51.8,51.8,60.9,0,57.8,57.8,56.8,0,52.4,52.4,78.0,0,62.5,62.5"
2005-09-01,"51.8,0,53.2,53.2,57.8,0,57.2,57.2,52.4,0,52.8,52.8,62.5,0,48.5,48.5"
2005-08-01,"53.2,0,51.1,51.1,57.2,0,55.7,55.7,52.8,0,52.4,52.4,48.5,0,50.5,50.5"
2005-07-01,"51.1,0,49.3,49.3,55.7,0,51.8,51.8,52.4,0,50.8,50.8,50.5,0,58.0,58.0"
2005-06-01,"49.3,0,53.0,53.0,51.8,0,53.4,53.4,50.8,0,52.2,52.2,58.0,0,71.0,71.0"
2005-05-01,"53.0,0,52.5,52.5,53.4,0,57.7,57.7,52.2,0,55.2,55.2,71.0,0,73.0,73.0"
2005-04-01,"52.5,0,56.0,56.0,57.7,0,55.9,55.9,55.2,0,55.5,55.5,73.0,0,65.5,65.5"
2005-03-01,"56.0,0,58.6,58.6,55.9,0,57.9,57.9,55.5,0,56.8,56.8,65.5,0,69.0,69.0"
2005-02-01,"58.6,0,53.8,53.8,57.9,0,66.3,66.3,56.8,0,57.2,57.2,69.0,0,72.0,72.0"
2005-01-01,"53.8,0,56.9,56.9,66.3,0,60.1,60.1,57.2,0,56.2,56.2,72.0,0,74.0,74.0"
2004-12-01,"56.9,0,55.5,55.5,60.1,0,58.4,58.4,56.2,0,56.3,56.3,74.0,0,78.5,78.5"
2004-11-01,"55.5,0,58.0,58.0,58.4,0,57.7,57.7,56.3,0,57.4,57.4,78.5,0,76.0,76.0"
2004-10-01,"58.0,0,56.4,56.4,57.7,0,62.1,62.1,57.4,0,58.5,58.5,76.0,0,81.5,81.5"
2004-09-01,"56.4,0,57.4,57.4,62.1,0,62.8,62.8,58.5,0,59.9,59.9,81.5,0,77.0,77.0"
2004-08-01,"57.4,0,59.4,59.4,62.8,0,60.9,60.9,59.9,0,60.5,60.5,77.0,0,81.0,81.0"
2004-07-01,"59.4,0,60.1,60.1,60.9,0,64.5,64.5,60.5,0,61.4,61.4,81.0,0,86.0,86.0"
